ID,total_incurred_loss,risk_type,currency
14476,57.21,B,CNY
14477,9.4,B,USD
14478,3.89,B,EUR
14479,12.03,B,USD
14480,84.84,B,CNY
14481,10.83,B,USD
14482,6.2,B,USD
14483,7.29,B,EUR
14484,11.11,B,EUR
14485,5.89,B,USD
14486,6.67,B,USD
14487,42.45,B,CNY
14488,11.17,B,USD
14489,90.4,B,CNY
14490,17.13,B,USD
14491,12.28,B,USD
14492,5.68,B,EUR
14493,46.38,B,CNY
14494,20.92,B,EUR
14495,9.11,B,EUR
14496,12.17,B,USD
14497,9.47,B,USD
14498,55.99,B,CNY
14499,9.77,B,USD
14500,8.49,B,EUR
14501,11.3,B,EUR
14502,5.75,B,USD
14503,8.68,B,EUR
14504,51.58,B,CNY
14505,5.08,B,USD
14506,5.84,B,USD
14507,89.93,B,CNY
14508,47.4,B,CNY
14509,52.92,B,CNY
14510,5.66,B,USD
14511,14.32,B,USD
14512,6.24,B,USD
14513,47.27,B,CNY
14514,9.04,B,USD
14515,8,B,EUR
14516,10.15,B,USD
14517,62.59,B,CNY
14518,7.35,B,EUR
14519,11.22,B,EUR
14520,8.04,B,USD
14521,6.16,B,USD
14522,85.67,B,CNY
14523,36.24,B,CNY
14524,10.2,B,USD
14525,8.7,B,USD
14526,20.02,B,USD
14527,62.59,B,CNY
14528,8.51,B,USD
14529,12.46,B,USD
14530,10.28,B,EUR
14531,7.3,B,USD
14532,18.62,B,USD
14533,6.48,B,USD
14534,115.97,B,CNY
14535,4.42,B,USD
14536,7.16,B,EUR
14537,79.25,B,CNY
14538,72.5,B,CNY
14539,43.27,B,CNY
14540,87.08,B,CNY
14541,3.7,B,EUR
14542,9.94,B,USD
14543,5.74,B,USD
14544,6.68,B,EUR
14545,15.09,B,USD
14546,5.68,B,USD
14547,5.44,B,USD
14548,52.51,B,CNY
14549,5.45,B,EUR
14550,4.99,B,USD
14551,6.63,B,USD
14552,7.62,B,USD
14553,9.41,B,EUR
14554,60.96,B,CNY
14555,30.6,B,CNY
14556,8.98,B,USD
14557,4.66,B,USD
14558,10.87,B,USD
14559,5.69,B,EUR
14560,27.37,B,CNY
14561,72.38,B,CNY
14562,3.59,B,USD
14563,10.29,B,EUR
14564,48.76,B,CNY
14565,6.71,B,EUR
14566,59.48,B,CNY
14567,7.31,B,EUR
14568,5.69,B,EUR
14569,5.92,B,USD
14570,8.61,B,USD
14571,5.2,B,USD
14572,7.33,B,EUR
14573,12,B,USD
14574,5.47,B,EUR
14575,6.9,B,USD
14576,10.39,B,USD
14577,8.44,B,EUR
14578,11.12,B,USD
14579,18.35,B,USD
14580,141.86,B,CNY
14581,7.75,B,USD
14582,3.08,B,USD
14583,12.15,B,EUR
14584,85.3,B,CNY
14585,11.28,B,USD
14586,42.36,B,CNY
14587,16.03,B,USD
14588,8.2,B,EUR
14589,13.48,B,USD
14590,84.02,B,CNY
14591,10.7,B,USD
14592,9.84,B,USD
14593,9.37,B,USD
14594,8.99,B,USD
14595,12.5,B,USD
14596,9.05,B,USD
14597,24.85,B,CNY
14598,58.28,B,CNY
14599,59.49,B,CNY
14600,7.05,B,USD
14601,5.34,B,EUR
14602,14.87,B,USD
14603,3.72,B,EUR
14604,10.2,B,USD
14605,56.64,B,CNY
14606,35.51,B,CNY
14607,6.08,B,USD
14608,18.25,B,USD
14609,17,B,USD
14610,8.96,B,EUR
14611,8.98,B,USD
14612,4.55,B,USD
14613,9.43,B,USD
14614,6.05,B,EUR
14615,9.86,B,USD
14616,5.8,B,USD
14617,9.2,B,EUR
14618,131.06,B,CNY
14619,71.18,B,CNY
14620,5.01,B,USD
14621,142.28,B,CNY
14622,9.39,B,USD
14623,84.33,B,CNY
14624,8.19,B,USD
14625,11.87,B,USD
14626,7.12,B,USD
14627,4.37,B,EUR
14628,78.74,B,CNY
14629,96.28,B,CNY
14630,6.05,B,EUR
14631,5.64,B,USD
14632,22.87,B,EUR
14633,5.32,B,USD
14634,11.64,B,EUR
14635,8.05,B,USD
14636,25.03,B,USD
14637,61.65,B,CNY
14638,4.46,B,EUR
14639,5.64,B,USD
14640,8.44,B,USD
14641,9.26,B,USD
14642,47.13,B,CNY
14643,11.56,B,USD
14644,7.64,B,USD
14645,13.98,B,EUR
14646,12.48,B,EUR
14647,11.73,B,USD
14648,14.06,B,USD
14649,7.89,B,USD
14650,14.96,B,USD
14651,5.66,B,EUR
14652,94.98,B,CNY
14653,22.02,B,EUR
14654,57.68,B,CNY
14655,15.39,B,USD
14656,14.28,B,EUR
14657,71.23,B,CNY
14658,13.99,B,USD
14659,9.82,B,USD
14660,19.28,B,USD
14661,18.35,B,USD
14662,18,B,EUR
14663,9.83,B,USD
14664,38.21,B,CNY
14665,9.32,B,USD
14666,13.27,B,USD
14667,36.95,B,CNY
14668,7.84,B,EUR
14669,5.69,B,USD
14670,8.4,B,USD
14671,13.11,B,USD
14672,10.74,B,EUR
14673,8.53,B,USD
14674,42.17,B,CNY
14675,11.24,B,EUR
14676,7.1,B,USD
14677,3.56,B,EUR
14678,16.46,B,USD
14679,73.15,B,CNY
14680,6.43,B,USD
14681,78.15,B,CNY
14682,11.46,B,USD
14683,10.38,B,EUR
14684,5.71,B,USD
14685,63.29,B,CNY
14686,88.1,B,CNY
14687,6.88,B,USD
14688,7.84,B,USD
14689,6.85,B,EUR
14690,6.03,B,USD
14691,6.75,B,USD
14692,7.3,B,USD
14693,4.79,B,EUR
14694,16.18,B,EUR
14695,10.55,B,USD
14696,9.68,B,USD
14697,7.56,B,USD
14698,84.2,B,CNY
14699,99.61,B,CNY
14700,14.14,B,USD
14701,62.95,B,CNY
14702,82.89,B,CNY
14703,13.36,B,USD
14704,10.38,B,EUR
14705,5.64,B,EUR
14706,4.49,B,EUR
14707,11.79,B,EUR
14708,4.91,B,EUR
14709,63.86,B,CNY
14710,4.47,B,USD
14711,68.63,B,CNY
14712,7.46,B,USD
14713,8.27,B,USD
14714,4.75,B,EUR
14715,68.35,B,CNY
14716,14.7,B,EUR
14717,11.87,B,EUR
14718,6.17,B,EUR
14719,8.84,B,USD
14720,6.12,B,USD
14721,14.18,B,USD
14722,21.21,B,USD
14723,8.62,B,USD
14724,14.95,B,USD
14725,8.34,B,USD
14726,15.28,B,USD
14727,4.33,B,USD
14728,7.35,B,EUR
14729,12.99,B,USD
14730,4.45,B,USD
14731,2.84,B,USD
14732,6.43,B,EUR
14733,11.9,B,EUR
14734,7.81,B,USD
14735,10.43,B,USD
14736,27.22,B,CNY
14737,6.17,B,EUR
14738,5.55,B,EUR
14739,11.53,B,USD
14740,10.82,B,USD
14741,37.95,B,CNY
14742,14.49,B,USD
14743,6.89,B,USD
14744,7.03,B,USD
14745,14.06,B,USD
14746,12.03,B,USD
14747,74.52,B,CNY
14748,7.76,B,USD
14749,50.87,B,CNY
14750,5.21,B,USD
14751,9.78,B,EUR
14752,16.7,B,USD
14753,52.08,B,CNY
14754,17.99,B,EUR
14755,7.14,B,EUR
14756,43.25,B,CNY
14757,197.34,B,CNY
14758,8.18,B,EUR
14759,12.46,B,EUR
14760,4.59,B,EUR
14761,39.4,B,CNY
14762,8.69,B,USD
14763,5.94,B,USD
14764,75.79,B,CNY
14765,7.25,B,EUR
14766,49.88,B,CNY
14767,11.05,B,EUR
14768,13.69,B,USD
14769,10,B,USD
14770,4.71,B,USD
14771,67.57,B,CNY
14772,41.83,B,CNY
14773,9.52,B,USD
14774,12.99,B,USD
14775,6.21,B,EUR
14776,8.79,B,USD
14777,55.23,B,CNY
14778,5.6,B,USD
14779,12.48,B,USD
14780,11.86,B,EUR
14781,8.74,B,EUR
14782,75.94,B,CNY
14783,9.39,B,USD
14784,20.86,B,USD
14785,22.58,B,USD
14786,10.53,B,USD
14787,62.45,B,CNY
14788,4.57,B,USD
14789,12.3,B,USD
14790,11.64,B,EUR
14791,66.69,B,CNY
14792,40.08,B,CNY
14793,64.74,B,CNY
14794,29.38,B,CNY
14795,6.73,B,EUR
14796,9.74,B,USD
14797,6.75,B,USD
14798,10.45,B,USD
14799,11.27,B,USD
14800,6.65,B,EUR
14801,7.09,B,USD
14802,8.49,B,USD
14803,89.68,B,CNY
14804,12.89,B,USD
14805,52.51,B,CNY
14806,9.9,B,USD
14807,15.02,B,EUR
14808,11.1,B,EUR
14809,68.6,B,CNY
14810,5.3,B,USD
14811,7.53,B,USD
14812,6.12,B,USD
14813,11.78,B,USD
14814,4.53,B,EUR
14815,8.05,B,USD
14816,4.64,B,EUR
14817,53.22,B,CNY
14818,15.16,B,EUR
14819,9.99,B,EUR
14820,7.94,B,USD
14821,14.19,B,USD
14822,7.1,B,USD
14823,42.4,B,CNY
14824,6.25,B,USD
14825,16.05,B,USD
14826,15.27,B,USD
14827,8.26,B,USD
14828,9.07,B,USD
14829,5.31,B,USD
14830,6.49,B,USD
14831,7.8,B,USD
14832,5.99,B,EUR
14833,4.96,B,USD
14834,14.73,B,USD
14835,36.84,B,CNY
14836,6.58,B,EUR
14837,8.44,B,USD
14838,9,B,EUR
14839,5.01,B,EUR
14840,18.61,B,USD
14841,11.06,B,USD
14842,12.35,B,USD
14843,71.14,B,CNY
14844,77.12,B,CNY
14845,16.43,B,EUR
14846,5.22,B,USD
14847,3.9,B,EUR
14848,3.17,B,EUR
14849,12.92,B,USD
14850,67.37,B,CNY
14851,5.81,B,USD
14852,58.28,B,CNY
14853,7.37,B,EUR
14854,28.93,B,USD
14855,14.75,B,USD
14856,6.51,B,USD
14857,5,B,EUR
14858,10.69,B,USD
14859,12.22,B,EUR
14860,5.47,B,EUR
14861,10.88,B,USD
14862,74.14,B,CNY
14863,5.49,B,EUR
14864,7.54,B,USD
14865,4.85,B,USD
14866,15.26,B,USD
14867,57.47,B,CNY
14868,12.32,B,USD
14869,16.87,B,USD
14870,9.12,B,USD
14871,9.9,B,EUR
14872,7.74,B,USD
14873,55.4,B,CNY
14874,5.78,B,USD
14875,12.04,B,EUR
14876,57.62,B,CNY
14877,5.73,B,EUR
14878,4.64,B,EUR
14879,51.11,B,CNY
14880,114.88,B,CNY
14881,8.63,B,EUR
14882,5.79,B,USD
14883,133.47,B,CNY
14884,72.37,B,CNY
14885,38.42,B,CNY
14886,4.24,B,USD
14887,23.64,B,USD
14888,8.84,B,EUR
14889,14.79,B,EUR
14890,7.94,B,USD
14891,10.63,B,EUR
14892,16.11,B,USD
14893,12.85,B,USD
14894,9.23,B,EUR
14895,14.52,B,EUR
14896,13.73,B,EUR
14897,11.32,B,USD
14898,3.62,B,USD
14899,38.41,B,CNY
14900,9.56,B,EUR
14901,7.56,B,EUR
14902,7.96,B,USD
14903,63.06,B,CNY
14904,12.15,B,USD
14905,6.82,B,USD
14906,12.57,B,USD
14907,9.8,B,USD
14908,4.58,B,EUR
14909,100.77,B,CNY
14910,88.93,B,CNY
14911,4.47,B,EUR
14912,4.8,B,USD
14913,12.21,B,USD
14914,5.73,B,EUR
14915,9.47,B,USD
14916,7.71,B,EUR
14917,11.12,B,USD
14918,10.64,B,USD
14919,5.54,B,EUR
14920,7.04,B,EUR
14921,13.23,B,USD
14922,84.26,B,CNY
14923,4.4,B,USD
14924,14.27,B,EUR
14925,7.19,B,EUR
14926,125.98,B,CNY
14927,81.18,B,CNY
14928,9.08,B,USD
14929,21.03,B,USD
14930,15.29,B,USD
14931,8.49,B,USD
14932,5.85,B,EUR
14933,8.79,B,EUR
14934,8.27,B,EUR
14935,16.03,B,USD
14936,10.8,B,USD
14937,7.8,B,USD
14938,5.71,B,EUR
14939,4.3,B,USD
14940,95.14,B,CNY
14941,5.12,B,USD
14942,27.83,B,USD
14943,7.75,B,USD
14944,11.43,B,USD
14945,45.76,B,CNY
14946,49.33,B,CNY
14947,8.48,B,EUR
14948,10.73,B,USD
14949,11.08,B,USD
14950,7.16,B,USD
14951,10.12,B,USD
14952,16.34,B,USD
14953,96.06,B,CNY
14954,9.34,B,USD
14955,14.93,B,USD
14956,6.2,B,USD
14957,75.93,B,CNY
14958,12.57,B,USD
14959,10.23,B,USD
14960,5.34,B,USD
14961,6.99,B,EUR
14962,84.13,B,CNY
14963,5.29,B,EUR
14964,114.5,B,CNY
14965,19.81,B,USD
14966,66.29,B,CNY
14967,10.58,B,USD
14968,42.67,B,CNY
14969,13.77,B,USD
14970,9.07,B,USD
14971,13.15,B,USD
14972,32.55,B,CNY
14973,3.8,B,USD
14974,80.18,B,CNY
14975,6.57,B,USD
14976,26.58,B,CNY
14977,9.02,B,USD
14978,4.97,B,USD
14979,12.96,B,EUR
14980,4.72,B,EUR
14981,49.8,B,CNY
14982,35.16,B,CNY
14983,7.84,B,USD
14984,61.13,B,CNY
14985,9.61,B,EUR
14986,35.97,B,CNY
14987,9.71,B,EUR
14988,39.28,B,CNY
14989,73.4,B,CNY
14990,5.02,B,USD
14991,15.99,B,USD
14992,9.65,B,USD
14993,3.35,B,USD
14994,3.55,B,USD
14995,44.99,B,CNY
14996,55.09,B,CNY
14997,7.99,B,USD
14998,9,B,USD
14999,7.5,B,EUR
15000,17.35,B,USD
15001,57.71,B,CNY
15002,8.07,B,USD
15003,40.48,B,CNY
15004,21.34,B,USD
15005,88.34,B,CNY
15006,6,B,USD
15007,12.43,B,USD
15008,54.37,B,CNY
15009,10.51,B,USD
15010,9.19,B,EUR
15011,70.04,B,CNY
15012,51.72,B,CNY
15013,7.71,B,EUR
15014,9.79,B,EUR
15015,3.79,B,EUR
15016,16.34,B,USD
15017,6.15,B,EUR
15018,5.25,B,USD
15019,9.03,B,EUR
15020,3.97,B,USD
15021,43.14,B,CNY
15022,41.15,B,CNY
15023,6.5,B,EUR
15024,7.24,B,USD
15025,4.93,B,EUR
15026,6.13,B,EUR
15027,10.35,B,USD
15028,12.36,B,EUR
15029,4.49,B,USD
15030,9.83,B,EUR
15031,4.66,B,EUR
15032,12.61,B,USD
15033,4.9,B,EUR
15034,4.94,B,EUR
15035,8.32,B,EUR
15036,78.18,B,CNY
15037,4.98,B,USD
15038,41.79,B,CNY
15039,7.62,B,USD
15040,5,B,USD
15041,10.36,B,USD
15042,82.34,B,CNY
15043,6.91,B,USD
15044,9.54,B,EUR
15045,3.75,B,USD
15046,5.85,B,USD
15047,5.47,B,EUR
15048,7.32,B,USD
15049,8.06,B,USD
15050,12.76,B,USD
15051,17,B,USD
15052,40.22,B,CNY
15053,80.06,B,CNY
15054,7.53,B,USD
15055,8.11,B,EUR
15056,10.33,B,USD
15057,12.24,B,EUR
15058,7.86,B,USD
15059,3.44,B,USD
15060,19.63,B,USD
15061,7.86,B,USD
15062,6.77,B,USD
15063,12.26,B,EUR
15064,10.13,B,USD
15065,69.89,B,CNY
15066,5.15,B,USD
15067,8.47,B,EUR
15068,12.79,B,USD
15069,12.78,B,USD
15070,5.06,B,USD
15071,82.62,B,CNY
15072,8.02,B,EUR
15073,82.86,B,CNY
15074,66.85,B,CNY
15075,14.34,B,USD
15076,9.4,B,USD
15077,20.43,B,EUR
15078,6.56,B,USD
15079,49.85,B,CNY
15080,7.41,B,EUR
15081,12.45,B,EUR
15082,5.8,B,EUR
15083,5.96,B,USD
15084,60.9,B,CNY
15085,7.86,B,USD
15086,57.11,B,CNY
15087,6.83,B,EUR
15088,13,B,EUR
15089,13.24,B,USD
15090,5.47,B,EUR
15091,4.44,B,USD
15092,67.78,B,CNY
15093,8.28,B,USD
15094,110.09,B,CNY
15095,66.61,B,CNY
15096,4.01,B,EUR
15097,18.33,B,USD
15098,13.11,B,USD
15099,9.74,B,USD
15100,76.05,B,CNY
15101,12.43,B,EUR
15102,4.4,B,USD
15103,109.86,B,CNY
15104,13.72,B,EUR
15105,83.69,B,CNY
15106,6.74,B,USD
15107,9.12,B,USD
15108,7.37,B,USD
15109,9.09,B,USD
15110,6.75,B,EUR
15111,77.51,B,CNY
15112,7.22,B,USD
15113,9.22,B,EUR
15114,9.43,B,USD
15115,97.34,B,CNY
15116,5.52,B,EUR
15117,7.79,B,USD
15118,12.09,B,USD
15119,8.51,B,USD
15120,9.71,B,USD
15121,7.57,B,EUR
15122,5.92,B,USD
15123,10.74,B,USD
15124,66.39,B,CNY
15125,12.63,B,USD
15126,17.1,B,EUR
15127,44.47,B,CNY
15128,8.13,B,USD
15129,5.24,B,USD
15130,13.95,B,USD
15131,31.13,B,CNY
15132,8.02,B,USD
15133,124.73,B,CNY
15134,10.16,B,USD
15135,8.41,B,EUR
15136,14.04,B,USD
15137,10.46,B,EUR
15138,8.44,B,USD
15139,5.49,B,USD
15140,78.26,B,CNY
15141,4.14,B,USD
15142,11.68,B,USD
15143,9.26,B,USD
15144,72.62,B,CNY
15145,38.28,B,CNY
15146,6.87,B,USD
15147,51.08,B,CNY
15148,62.13,B,CNY
15149,13.87,B,USD
15150,9.87,B,EUR
15151,67.43,B,CNY
15152,3.04,B,USD
15153,13.95,B,EUR
15154,11.7,B,USD
15155,8.73,B,USD
15156,11.05,B,USD
15157,5.43,B,USD
15158,10.56,B,USD
15159,4.52,B,EUR
15160,2.63,B,USD
15161,9.43,B,USD
15162,85.84,B,CNY
15163,4.66,B,EUR
15164,31.88,B,CNY
15165,7.8,B,EUR
15166,52.53,B,CNY
15167,8.69,B,USD
15168,74.44,B,CNY
15169,12.85,B,EUR
15170,12.94,B,EUR
15171,9.9,B,USD
15172,13.21,B,USD
15173,5.1,B,EUR
15174,8.84,B,USD
15175,221.8,B,CNY
15176,8.37,B,EUR
15177,6.88,B,USD
15178,11.54,B,USD
15179,6.13,B,USD
15180,8.79,B,USD
15181,14.68,B,EUR
15182,159.1,B,CNY
15183,5.44,B,USD
15184,4,B,EUR
15185,9.54,B,USD
15186,6.29,B,USD
15187,5.22,B,EUR
15188,8.14,B,USD
15189,3.34,B,USD
15190,9.75,B,EUR
15191,9.79,B,USD
15192,9.28,B,USD
15193,66.17,B,CNY
15194,11.39,B,EUR
15195,141.75,B,CNY
15196,6.59,B,EUR
15197,7.47,B,USD
15198,42.66,B,CNY
15199,50.34,B,CNY
15200,8.51,B,USD
15201,33.33,B,CNY
15202,12.18,B,USD
15203,69.46,B,CNY
15204,8.57,B,USD
15205,5.19,B,USD
15206,5.26,B,EUR
15207,66.77,B,CNY
15208,7.05,B,USD
15209,92.35,B,CNY
15210,60.85,B,CNY
15211,13.99,B,EUR
15212,7.96,B,EUR
15213,5.87,B,USD
15214,4.88,B,EUR
15215,55.79,B,CNY
15216,9.43,B,USD
15217,8.56,B,USD
15218,12.25,B,EUR
15219,15.82,B,USD
15220,37.91,B,CNY
15221,9.49,B,USD
15222,6.5,B,USD
15223,8.33,B,USD
15224,38.66,B,CNY
15225,6.26,B,USD
15226,7.04,B,EUR
15227,10.01,B,EUR
15228,6.27,B,EUR
15229,5.73,B,EUR
15230,8.02,B,EUR
15231,4.95,B,EUR
15232,84.7,B,CNY
15233,6.8,B,USD
15234,4.13,B,EUR
15235,4.46,B,EUR
15236,7.11,B,EUR
15237,7.96,B,USD
15238,8,B,USD
15239,9.24,B,USD
15240,7.85,B,EUR
15241,12.04,B,EUR
15242,10.62,B,USD
15243,7.66,B,USD
15244,9.88,B,USD
15245,8.15,B,USD
15246,5.67,B,USD
15247,37.27,B,CNY
15248,85.28,B,CNY
15249,67.02,B,CNY
15250,40.81,B,CNY
15251,13.65,B,EUR
15252,7.29,B,USD
15253,9.91,B,EUR
15254,7.57,B,USD
15255,38.84,B,CNY
15256,12.05,B,USD
15257,13.26,B,EUR
15258,11.7,B,USD
15259,5.85,B,USD
15260,13.59,B,EUR
15261,76.27,B,CNY
15262,11.52,B,EUR
15263,6.63,B,EUR
15264,6.54,B,EUR
15265,7.24,B,USD
15266,48.1,B,CNY
15267,5.78,B,EUR
15268,5.15,B,USD
15269,5.51,B,USD
15270,15.34,B,USD
15271,12.81,B,USD
15272,55.85,B,CNY
15273,13.89,B,EUR
15274,19,B,USD
15275,7.65,B,USD
15276,12.84,B,USD
15277,10.78,B,EUR
15278,42.47,B,CNY
15279,9.54,B,EUR
15280,10.22,B,USD
15281,10.85,B,USD
15282,6.07,B,EUR
15283,6.39,B,EUR
15284,7.43,B,EUR
15285,49.61,B,CNY
15286,8.37,B,USD
15287,5.39,B,EUR
15288,33.68,B,CNY
15289,8.22,B,USD
15290,9.26,B,EUR
15291,36.38,B,CNY
15292,54.63,B,CNY
15293,4.86,B,USD
15294,7.12,B,EUR
15295,4.71,B,USD
15296,73.38,B,CNY
15297,6.47,B,USD
15298,9.76,B,EUR
15299,9.35,B,USD
15300,6.48,B,EUR
15301,13.59,B,USD
15302,9,B,EUR
15303,5.72,B,USD
15304,12.08,B,USD
15305,12.97,B,USD
15306,7.79,B,USD
15307,6.41,B,USD
15308,5.32,B,USD
15309,103.38,B,CNY
15310,65,B,CNY
15311,58.4,B,CNY
15312,5.55,B,USD
15313,17.27,B,USD
15314,4.53,B,USD
15315,7.58,B,USD
15316,25.15,B,CNY
15317,12.28,B,USD
15318,23.65,B,USD
15319,5.25,B,USD
15320,5.77,B,USD
15321,5,B,USD
15322,10.49,B,USD
15323,57.65,B,CNY
15324,5.67,B,EUR
15325,10.18,B,USD
15326,44.53,B,CNY
15327,16.43,B,USD
15328,12.77,B,USD
15329,10.06,B,USD
15330,67.3,B,CNY
15331,7.47,B,USD
15332,7.64,B,EUR
15333,4.66,B,USD
15334,10.48,B,USD
15335,8.77,B,USD
15336,8.9,B,EUR
15337,3.32,B,USD
15338,11.68,B,USD
15339,8.04,B,EUR
15340,9.17,B,USD
15341,4.44,B,EUR
15342,64.15,B,CNY
15343,73.65,B,CNY
15344,61.64,B,CNY
15345,12.71,B,USD
15346,6.65,B,EUR
15347,6.38,B,USD
15348,7.87,B,USD
15349,16.97,B,USD
15350,6.58,B,USD
15351,5.84,B,EUR
15352,58.83,B,CNY
15353,30.3,B,CNY
15354,6.78,B,USD
15355,15.87,B,EUR
15356,7.55,B,EUR
15357,12.73,B,USD
15358,19.67,B,USD
15359,7.63,B,USD
15360,6.06,B,USD
15361,83.4,B,CNY
15362,9.21,B,EUR
15363,69.9,B,CNY
15364,7.91,B,USD
15365,54.05,B,CNY
15366,81.95,B,CNY
15367,8.34,B,EUR
15368,4.44,B,EUR
15369,10.67,B,USD
15370,5.13,B,EUR
15371,10.47,B,USD
15372,48.47,B,CNY
15373,8.01,B,EUR
15374,31.24,B,CNY
15375,8.25,B,EUR
15376,32.15,B,USD
15377,51.28,B,CNY
15378,4.58,B,EUR
15379,10.16,B,USD
15380,51.11,B,CNY
15381,10.3,B,USD
15382,61.4,B,CNY
15383,6.18,B,EUR
15384,44.27,B,CNY
15385,7.45,B,EUR
15386,52.47,B,CNY
15387,82.02,B,CNY
15388,11.27,B,EUR
15389,48.37,B,CNY
15390,4.94,B,USD
15391,14.25,B,USD
15392,6.26,B,EUR
15393,8.73,B,USD
15394,13.25,B,USD
15395,141.52,B,CNY
15396,7.79,B,USD
15397,38.97,B,CNY
15398,13.61,B,USD
15399,6.39,B,USD
15400,9.26,B,USD
15401,5.08,B,EUR
15402,4.82,B,EUR
15403,39.85,B,CNY
15404,7.17,B,USD
15405,8.09,B,USD
15406,50.93,B,CNY
15407,35.53,B,CNY
15408,9.84,B,USD
15409,5.72,B,USD
15410,8.32,B,USD
15411,10.46,B,USD
15412,13.04,B,USD
15413,47.13,B,CNY
15414,4.48,B,USD
15415,3.49,B,USD
15416,11.4,B,EUR
15417,17.57,B,USD
15418,34.74,B,CNY
15419,50.24,B,CNY
15420,4.87,B,USD
15421,68.51,B,CNY
15422,9.34,B,USD
15423,92.45,B,CNY
15424,14.06,B,EUR
15425,9.57,B,USD
15426,7.72,B,EUR
15427,24.56,B,CNY
15428,123.84,B,CNY
15429,6.6,B,EUR
15430,13.72,B,USD
15431,10.88,B,EUR
15432,121.6,B,CNY
15433,2.83,B,EUR
15434,7.15,B,EUR
15435,5.71,B,USD
15436,7.84,B,EUR
15437,72.68,B,CNY
15438,95.78,B,CNY
15439,88.44,B,CNY
15440,52.74,B,CNY
15441,20.1,B,USD
15442,59.81,B,CNY
15443,21.24,B,USD
15444,11.33,B,USD
15445,9.77,B,USD
15446,11.29,B,EUR
15447,7.85,B,EUR
15448,107.71,B,CNY
15449,13.67,B,EUR
15450,16.07,B,USD
15451,8.91,B,USD
15452,2.87,B,EUR
15453,6.35,B,USD
15454,165.22,B,CNY
15455,62.7,B,CNY
15456,7.57,B,USD
15457,12.93,B,USD
15458,13.33,B,EUR
15459,66.9,B,CNY
15460,16.51,B,USD
15461,3.11,B,USD
15462,7.44,B,USD
15463,46.93,B,CNY
15464,8.42,B,USD
15465,31.35,B,CNY
15466,11.54,B,USD
15467,6.38,B,USD
15468,58.11,B,CNY
15469,13.57,B,USD
15470,58.51,B,CNY
15471,10.49,B,USD
15472,4.81,B,USD
15473,96.58,B,CNY
15474,4.11,B,EUR
15475,122.09,B,CNY
15476,17.55,B,USD
15477,110.5,B,CNY
15478,9.45,B,USD
15479,7.11,B,USD
15480,3.83,B,EUR
15481,106.51,B,CNY
15482,3.57,B,EUR
15483,18.65,B,USD
15484,12.31,B,USD
15485,42.12,B,CNY
15486,60.57,B,CNY
15487,97.29,B,CNY
15488,44.22,B,CNY
15489,16.04,B,USD
15490,28.96,B,CNY
15491,14.14,B,EUR
15492,5.18,B,EUR
15493,6.9,B,USD
15494,125.72,B,CNY
15495,6.12,B,USD
15496,10.73,B,USD
15497,12.32,B,USD
15498,5.97,B,USD
15499,8.06,B,USD
15500,6.79,B,EUR
15501,6.34,B,USD
15502,5.26,B,EUR
15503,7.22,B,USD
15504,12.52,B,USD
15505,14.29,B,EUR
15506,10.68,B,USD
15507,8.98,B,USD
15508,7.15,B,USD
15509,16.76,B,USD
15510,10.57,B,USD
15511,6.63,B,USD
15512,5.63,B,EUR
15513,9.25,B,USD
15514,8.46,B,USD
15515,4.79,B,EUR
15516,15.62,B,USD
15517,8.71,B,USD
15518,16.65,B,USD
15519,6.37,B,USD
15520,7.11,B,USD
15521,9.8,B,USD
15522,10.73,B,USD
15523,7.09,B,USD
15524,6.33,B,USD
15525,12.15,B,USD
15526,11.28,B,USD
15527,5.45,B,EUR
15528,10.07,B,USD
15529,13.13,B,EUR
15530,6.79,B,USD
15531,6.73,B,EUR
15532,6.61,B,USD
15533,11.53,B,USD
15534,15.02,B,EUR
15535,52.23,B,CNY
15536,6.88,B,USD
15537,137.63,B,CNY
15538,7.73,B,USD
15539,8.22,B,EUR
15540,7.63,B,EUR
15541,6.29,B,USD
15542,10.98,B,USD
15543,3.99,B,USD
15544,8.93,B,USD
15545,9.28,B,USD
15546,9.23,B,USD
15547,9.64,B,USD
15548,3.06,B,USD
15549,6.08,B,USD
15550,6.58,B,USD
15551,108.98,B,CNY
15552,4.64,B,EUR
15553,7.65,B,EUR
15554,12.44,B,EUR
15555,51.82,B,CNY
15556,8.36,B,USD
15557,9.61,B,USD
15558,9.76,B,EUR
15559,82.23,B,CNY
15560,14.43,B,EUR
15561,7.74,B,EUR
15562,10.01,B,USD
15563,13.49,B,USD
15564,6.87,B,USD
15565,56.12,B,CNY
15566,6.42,B,USD
15567,5.6,B,USD
15568,10.22,B,EUR
15569,4.78,B,EUR
15570,106.74,B,CNY
15571,10.05,B,EUR
15572,8.7,B,USD
15573,8.74,B,USD
15574,9.23,B,EUR
15575,6.87,B,USD
15576,61.6,B,CNY
15577,9.33,B,USD
15578,4.18,B,EUR
15579,9.05,B,USD
15580,9.68,B,USD
15581,5.87,B,USD
15582,60.99,B,CNY
15583,55.04,B,CNY
15584,9.56,B,USD
15585,51.59,B,CNY
15586,8.99,B,USD
15587,7.44,B,USD
15588,5.15,B,EUR
15589,18.5,B,USD
15590,10.47,B,USD
15591,14.89,B,USD
15592,10.36,B,USD
15593,7.85,B,USD
15594,61.09,B,CNY
15595,7.57,B,EUR
15596,10.35,B,USD
