ID,total_incurred_loss,risk_type,currency
4622,9.2,A,USD
4623,77.9,A,CNY
4624,10.2,A,USD
4625,10.2,A,USD
4626,11.8,A,USD
4627,8.9,A,EUR
4628,62.2,A,CNY
4629,60.1,A,CNY
4630,9.8,A,EUR
4631,11.2,A,USD
4632,9.6,A,EUR
4633,9.3,A,USD
4634,8.2,A,EUR
4635,9.3,A,USD
4636,10.3,A,USD
4637,80.1,A,CNY
4638,9.3,A,EUR
4639,9,A,USD
4640,10.3,A,USD
4641,8.5,A,USD
4642,76.6,A,CNY
4643,12.1,A,USD
4644,11.2,A,USD
4645,12.1,A,EUR
4646,9,A,EUR
4647,10.6,A,USD
4648,10.7,A,USD
4649,9.7,A,USD
4650,13,A,USD
4651,9.6,A,EUR
4652,68.8,A,CNY
4653,8.7,A,EUR
4654,74.9,A,CNY
4655,10,A,USD
4656,10,A,EUR
4657,71.5,A,CNY
4658,7.1,A,USD
4659,9,A,USD
4660,10.3,A,USD
4661,8.5,A,USD
4662,9,A,EUR
4663,11,A,USD
4664,76.5,A,CNY
4665,10.3,A,USD
4666,9.2,A,USD
4667,69.9,A,CNY
4668,7.2,A,EUR
4669,10.6,A,USD
4670,11.3,A,USD
4671,9.9,A,USD
4672,6.9,A,EUR
4673,7.7,A,USD
4674,65.9,A,CNY
4675,8.3,A,EUR
4676,11.3,A,USD
4677,9.1,A,EUR
4678,12.2,A,USD
4679,64.6,A,CNY
4680,10.3,A,USD
4681,63.6,A,CNY
4682,10,A,USD
4683,8.1,A,EUR
4684,11.4,A,USD
4685,50.6,A,CNY
4686,76.5,A,CNY
4687,7.9,A,USD
4688,8.8,A,USD
4689,9.3,A,EUR
4690,9.6,A,USD
4691,11.2,A,USD
4692,10.7,A,USD
4693,10.3,A,EUR
4694,8.9,A,EUR
4695,10,A,USD
4696,11.7,A,USD
4697,11.3,A,USD
4698,43.3,A,CNY
4699,68,A,CNY
4700,11.7,A,USD
4701,78.1,A,CNY
4702,66.8,A,CNY
4703,10.3,A,USD
4704,9.7,A,EUR
4705,7.6,A,EUR
4706,10.4,A,EUR
4707,9.3,A,EUR
4708,7.8,A,EUR
4709,71.8,A,CNY
4710,9.2,A,USD
4711,74.6,A,CNY
4712,11.4,A,USD
4713,9.7,A,USD
4714,8.6,A,EUR
4715,62.9,A,CNY
4716,9.4,A,EUR
4717,9.8,A,EUR
4718,8.6,A,EUR
4719,8.9,A,USD
4720,10.7,A,USD
4721,11.8,A,USD
4722,9.3,A,USD
4723,11.1,A,USD
4724,12.7,A,USD
4725,12.1,A,USD
4726,11.2,A,USD
4727,8.4,A,USD
4728,11.7,A,EUR
4729,13.4,A,USD
4730,10.6,A,USD
4731,8.8,A,USD
4732,9.7,A,EUR
4733,9.1,A,EUR
4734,11.4,A,USD
4735,10.1,A,USD
4736,93.8,A,CNY
4737,8.5,A,EUR
4738,9.5,A,EUR
4739,8.5,A,USD
4740,9.4,A,USD
4741,68.6,A,CNY
4742,10.7,A,USD
4743,9.1,A,USD
4744,9.3,A,USD
4745,8.7,A,USD
4746,8.4,A,USD
4747,75.2,A,CNY
4748,9.2,A,USD
4749,85.6,A,CNY
4750,8.9,A,USD
4751,8,A,EUR
4752,10.4,A,USD
4753,66.5,A,CNY
4754,7.8,A,EUR
4755,11.2,A,EUR
4756,77,A,CNY
4757,69.8,A,CNY
4758,8.9,A,EUR
4759,8.8,A,EUR
4760,7.2,A,EUR
4761,80.8,A,CNY
4762,9.5,A,USD
4763,9.9,A,USD
4764,82.9,A,CNY
4765,9.1,A,EUR
4766,64.9,A,CNY
4767,10.2,A,EUR
4768,9.9,A,USD
4769,8.5,A,USD
4770,10.8,A,USD
4771,79.3,A,CNY
4772,77,A,CNY
4773,12.4,A,USD
4774,10.2,A,USD
4775,8.7,A,EUR
4776,12,A,USD
4777,66.1,A,CNY
4778,13.8,A,USD
4779,11.8,A,USD
4780,10.5,A,EUR
4781,10.3,A,EUR
4782,61.2,A,CNY
4783,10.1,A,USD
4784,8.6,A,USD
4785,11.9,A,USD
4786,11.8,A,USD
4787,73.3,A,CNY
4788,11.2,A,USD
4789,10.1,A,USD
4790,8.9,A,EUR
4791,58.2,A,CNY
4792,58.9,A,CNY
4793,77.6,A,CNY
4794,58,A,CNY
4795,10.6,A,EUR
4796,9.1,A,USD
4797,9.3,A,USD
4798,10.6,A,USD
4799,9.2,A,USD
4800,8,A,EUR
4801,10.3,A,USD
4802,9.8,A,USD
4803,58.9,A,CNY
4804,8.2,A,USD
4805,54.6,A,CNY
4806,9.4,A,USD
4807,11.2,A,EUR
4808,7.9,A,EUR
4809,78.1,A,CNY
4810,11.5,A,USD
4811,10.9,A,USD
4812,8.2,A,USD
4813,10.4,A,USD
4814,8.5,A,EUR
4815,10,A,USD
4816,6.7,A,EUR
4817,78.3,A,CNY
4818,7.5,A,EUR
4819,8.4,A,EUR
4820,12,A,USD
4821,8.1,A,USD
4822,7.8,A,USD
4823,81.6,A,CNY
4824,9.7,A,USD
4825,10.9,A,USD
4826,12.4,A,USD
4827,11.2,A,USD
4828,10.3,A,USD
4829,9.3,A,USD
4830,10.3,A,USD
4831,11.5,A,USD
4832,9.7,A,EUR
4833,10.6,A,USD
4834,10.8,A,USD
4835,58.7,A,CNY
4836,10.4,A,EUR
4837,8.1,A,USD
4838,8.8,A,EUR
4839,8.1,A,EUR
4840,10.1,A,USD
4841,11.1,A,USD
4842,9.7,A,USD
4843,77.7,A,CNY
4844,61.8,A,CNY
4845,6,A,EUR
4846,10.6,A,USD
4847,7.3,A,EUR
4848,9.9,A,EUR
4849,9.9,A,USD
4850,74.1,A,CNY
4851,10.6,A,USD
4852,64,A,CNY
4853,8.6,A,EUR
4854,11.3,A,USD
4855,10.4,A,USD
4856,13.2,A,USD
4857,7.5,A,EUR
4858,11.6,A,USD
4859,8.7,A,EUR
4860,8.3,A,EUR
4861,12,A,USD
4862,85.7,A,CNY
4863,7.2,A,EUR
4864,11.9,A,USD
4865,9.5,A,USD
4866,12,A,USD
4867,59.4,A,CNY
4868,10.6,A,USD
4869,8.8,A,USD
4870,7.8,A,USD
4871,10.2,A,EUR
4872,8.4,A,USD
4873,73.5,A,CNY
4874,9.7,A,USD
4875,7.5,A,EUR
4876,66.9,A,CNY
4877,8.5,A,EUR
4878,8.5,A,EUR
4879,87.3,A,CNY
4880,87.9,A,CNY
4881,6.1,A,EUR
4882,9.6,A,USD
4883,58.9,A,CNY
4884,65.1,A,CNY
4885,62.2,A,CNY
4886,10.6,A,USD
4887,9.5,A,USD
4888,8.9,A,EUR
4889,9.4,A,EUR
4890,10.8,A,USD
4891,8.5,A,EUR
4892,10.6,A,USD
4893,7.8,A,USD
4894,8.4,A,EUR
4895,8,A,EUR
4896,8,A,EUR
4897,11.4,A,USD
4898,11.2,A,USD
4899,58.1,A,CNY
4900,10.4,A,EUR
4901,10.9,A,EUR
4902,8.7,A,USD
4903,68.9,A,CNY
4904,8.4,A,USD
4905,10.5,A,USD
4906,9.8,A,USD
4907,9.3,A,USD
4908,8.5,A,EUR
4909,73.3,A,CNY
4910,77,A,CNY
4911,8.3,A,EUR
4912,10.5,A,USD
4913,8.4,A,USD
4914,9.5,A,EUR
4915,14.6,A,USD
4916,9.6,A,EUR
4917,13.2,A,USD
4918,8.4,A,USD
4919,6.5,A,EUR
4920,8.7,A,EUR
4921,10.6,A,USD
4922,83.7,A,CNY
4923,9.2,A,USD
4924,9.1,A,EUR
4925,12.8,A,EUR
4926,55.5,A,CNY
4927,70.9,A,CNY
4928,9,A,USD
4929,9.9,A,USD
4930,9.6,A,USD
4931,8.8,A,USD
4932,11,A,EUR
4933,9.7,A,EUR
4934,7.1,A,EUR
4935,8,A,USD
4936,8.7,A,USD
4937,8,A,USD
4938,9.5,A,EUR
4939,11.8,A,USD
4940,38.3,A,CNY
4941,10.7,A,USD
4942,8.8,A,USD
4943,10.2,A,USD
4944,10.2,A,USD
4945,80,A,CNY
4946,70.3,A,CNY
4947,11.2,A,EUR
4948,11.4,A,USD
4949,9,A,USD
4950,11.7,A,USD
4951,11.2,A,USD
4952,10.8,A,USD
4953,69.2,A,CNY
4954,7.1,A,USD
4955,10.7,A,USD
4956,10.7,A,USD
4957,58.8,A,CNY
4958,11,A,USD
4959,8.8,A,USD
4960,12.1,A,USD
4961,5.1,A,EUR
4962,63.8,A,CNY
4963,8.4,A,EUR
4964,64.5,A,CNY
4965,9.9,A,USD
4966,73.5,A,CNY
4967,11.3,A,USD
4968,72.4,A,CNY
4969,10.1,A,USD
4970,9.3,A,USD
4971,10.7,A,USD
4972,49.9,A,CNY
4973,10.9,A,USD
4974,68.4,A,CNY
4975,11.4,A,USD
4976,74.2,A,CNY
4977,11.2,A,USD
4978,7.8,A,USD
4979,7.3,A,EUR
4980,12.2,A,EUR
4981,68.3,A,CNY
4982,80.8,A,CNY
4983,9,A,USD
4984,70.6,A,CNY
4985,8,A,EUR
4986,62.7,A,CNY
4987,11.5,A,EUR
4988,77.6,A,CNY
4989,77,A,CNY
4990,9.7,A,USD
4991,8.6,A,USD
4992,7.9,A,USD
4993,12.7,A,USD
4994,8.2,A,USD
4995,64.4,A,CNY
4996,61.4,A,CNY
4997,10.1,A,USD
4998,9.8,A,USD
4999,8.2,A,EUR
5000,11.5,A,USD
5001,66.8,A,CNY
5002,9.9,A,USD
5003,69.5,A,CNY
5004,11.7,A,USD
5005,59.4,A,CNY
5006,9.5,A,USD
5007,10.1,A,USD
5008,70.1,A,CNY
5009,9.4,A,USD
5010,9.4,A,EUR
5011,93.7,A,CNY
5012,88.2,A,CNY
5013,10.3,A,EUR
5014,10.5,A,EUR
5015,8,A,EUR
5016,8.6,A,USD
5017,8.9,A,EUR
5018,8.9,A,USD
5019,8.4,A,EUR
5020,12.1,A,USD
5021,79.8,A,CNY
5022,75.9,A,CNY
5023,6.4,A,EUR
5024,10.3,A,USD
5025,8.7,A,EUR
5026,8.9,A,EUR
5027,10.6,A,USD
5028,8.9,A,EUR
5029,13,A,USD
5030,9.7,A,EUR
5031,8.4,A,EUR
5032,10.4,A,USD
5033,6.6,A,EUR
5034,7.9,A,EUR
5035,9.6,A,EUR
5036,47.6,A,CNY
5037,9.6,A,USD
5038,58.2,A,CNY
5039,10.4,A,USD
5040,11,A,USD
5041,11.3,A,USD
5042,57.5,A,CNY
5043,12,A,USD
5044,9.7,A,EUR
5045,10,A,USD
5046,11.3,A,USD
5047,9.5,A,EUR
5048,10.9,A,USD
5049,10.6,A,USD
5050,9,A,USD
5051,10.3,A,USD
5052,61.7,A,CNY
5053,71.9,A,CNY
5054,8.3,A,USD
5055,7.8,A,EUR
5056,9.9,A,USD
5057,8.4,A,EUR
5058,10.1,A,USD
5059,14.1,A,USD
5060,7.4,A,USD
5061,10,A,USD
5062,10,A,USD
5063,7.1,A,EUR
5064,10.1,A,USD
5065,75.4,A,CNY
5066,10.7,A,USD
5067,11,A,EUR
5068,9.8,A,USD
5069,8.2,A,USD
5070,8.5,A,USD
5071,67.3,A,CNY
5072,8.2,A,EUR
5073,56.5,A,CNY
5074,64.4,A,CNY
5075,10.5,A,USD
5076,9.5,A,USD
5077,10.2,A,EUR
5078,9.5,A,USD
5079,73.6,A,CNY
5080,9.3,A,EUR
5081,8.7,A,EUR
5082,7.3,A,EUR
5083,12.6,A,USD
5084,77.1,A,CNY
5085,8.7,A,USD
5086,57.5,A,CNY
5087,10.9,A,EUR
5088,9.4,A,EUR
5089,10.2,A,USD
5090,7.1,A,EUR
5091,10.7,A,USD
5092,60.8,A,CNY
5093,11.8,A,USD
5094,64.1,A,CNY
5095,62.4,A,CNY
5096,8.2,A,EUR
5097,8.9,A,USD
5098,11.9,A,USD
5099,10.6,A,USD
5100,75.8,A,CNY
5101,9.7,A,EUR
5102,9.3,A,USD
5103,59.1,A,CNY
5104,7.4,A,EUR
5105,79.3,A,CNY
5106,8.4,A,USD
5107,6.9,A,USD
5108,10.1,A,USD
5109,11.2,A,USD
5110,10.9,A,EUR
5111,73,A,CNY
5112,12.2,A,USD
5113,8.8,A,EUR
5114,11.2,A,USD
5115,68.6,A,CNY
5116,7.9,A,EUR
5117,8.5,A,USD
5118,10.8,A,USD
5119,10.7,A,USD
5120,8.9,A,USD
5121,8.8,A,EUR
5122,10.4,A,USD
5123,9.7,A,USD
5124,61,A,CNY
5125,10.1,A,USD
5126,9,A,EUR
5127,66.7,A,CNY
5128,12,A,USD
5129,10,A,USD
5130,11.8,A,USD
5131,67.7,A,CNY
5132,8.2,A,USD
5133,67.8,A,CNY
5134,9,A,USD
5135,9.3,A,EUR
5136,8.9,A,USD
5137,9.9,A,EUR
5138,9.2,A,USD
5139,7.9,A,USD
5140,54,A,CNY
5141,11.1,A,USD
5142,10.5,A,USD
5143,7.1,A,USD
5144,69.9,A,CNY
5145,61.6,A,CNY
5146,10.8,A,USD
5147,60.4,A,CNY
5148,86,A,CNY
5149,9.5,A,USD
5150,6.6,A,EUR
5151,73.1,A,CNY
5152,7.8,A,USD
5153,10,A,EUR
5154,10.5,A,USD
5155,11,A,USD
5156,9,A,USD
5157,7.6,A,USD
5158,8.6,A,USD
5159,6.9,A,EUR
5160,12.6,A,USD
5161,8.1,A,USD
5162,64,A,CNY
5163,12.3,A,EUR
5164,69.6,A,CNY
5165,9,A,EUR
5166,63,A,CNY
5167,9.9,A,USD
5168,59.8,A,CNY
5169,9.3,A,EUR
5170,8.9,A,EUR
5171,9.6,A,USD
5172,11.2,A,USD
5173,8.3,A,EUR
5174,11.3,A,USD
5175,91.2,A,CNY
5176,7.9,A,EUR
5177,9.3,A,USD
5178,12.3,A,USD
5179,8.5,A,USD
5180,10.4,A,USD
5181,9.2,A,EUR
5182,77,A,CNY
5183,9.7,A,USD
5184,11.2,A,EUR
5185,8.9,A,USD
5186,11.8,A,USD
5187,12.8,A,EUR
5188,9.9,A,USD
5189,12.5,A,USD
5190,9.8,A,EUR
5191,11.6,A,USD
5192,13.3,A,USD
5193,58.6,A,CNY
5194,8.8,A,EUR
5195,75,A,CNY
5196,7.1,A,EUR
5197,12.4,A,USD
5198,59,A,CNY
5199,63.3,A,CNY
5200,11.8,A,USD
5201,76.4,A,CNY
5202,11.2,A,USD
5203,78.7,A,CNY
5204,10.9,A,USD
5205,7.6,A,USD
5206,7.8,A,EUR
5207,56.4,A,CNY
5208,9.4,A,USD
5209,79,A,CNY
5210,85.5,A,CNY
5211,9,A,EUR
5212,11,A,EUR
5213,10.4,A,USD
5214,7.7,A,EUR
5215,71,A,CNY
5216,10.2,A,USD
5217,11.3,A,USD
5218,8.8,A,EUR
5219,8.8,A,USD
5220,77.1,A,CNY
5221,7.2,A,USD
5222,8.5,A,USD
5223,8.1,A,USD
5224,69.9,A,CNY
5225,11.5,A,USD
5226,8.8,A,EUR
5227,8.4,A,EUR
5228,10.7,A,EUR
5229,9.7,A,EUR
5230,6.7,A,EUR
5231,9.4,A,EUR
5232,77.6,A,CNY
5233,9.1,A,USD
5234,9.6,A,EUR
5235,9.3,A,EUR
5236,8.4,A,EUR
5237,10.2,A,USD
5238,8.3,A,USD
5239,12.1,A,USD
5240,10.6,A,EUR
5241,7.6,A,EUR
5242,10.6,A,USD
5243,9.4,A,USD
5244,10.6,A,USD
5245,10.3,A,USD
5246,8.7,A,USD
5247,76.5,A,CNY
5248,71.8,A,CNY
5249,79.5,A,CNY
5250,77,A,CNY
5251,9.7,A,EUR
5252,10.1,A,USD
5253,8.7,A,EUR
5254,7.4,A,USD
5255,51.3,A,CNY
5256,9,A,USD
5257,10.2,A,EUR
5258,9.9,A,USD
5259,11.2,A,USD
5260,7.3,A,EUR
5261,69,A,CNY
5262,9.4,A,EUR
5263,7.9,A,EUR
5264,11.2,A,EUR
5265,9.3,A,USD
5266,67,A,CNY
5267,9.5,A,EUR
5268,10.4,A,USD
5269,12,A,USD
5270,8.2,A,USD
5271,9.8,A,USD
5272,73.1,A,CNY
5273,7.8,A,EUR
5274,7.8,A,USD
5275,8.4,A,USD
5276,10.6,A,USD
5277,11.2,A,EUR
5278,61.7,A,CNY
5279,7.5,A,EUR
5280,10.1,A,USD
5281,11,A,USD
5282,7.6,A,EUR
5283,7.7,A,EUR
5284,7.6,A,EUR
5285,65.4,A,CNY
5286,10.2,A,USD
5287,10.6,A,EUR
5288,66.3,A,CNY
5289,12.1,A,USD
5290,8.9,A,EUR
5291,59.9,A,CNY
5292,68.8,A,CNY
5293,10.3,A,USD
5294,9.1,A,EUR
5295,11.4,A,USD
5296,76.2,A,CNY
5297,9.7,A,USD
5298,8.1,A,EUR
5299,9.8,A,USD
5300,11,A,EUR
5301,9,A,USD
5302,11.3,A,EUR
5303,10.7,A,USD
5304,10.2,A,USD
5305,9.2,A,USD
5306,10.5,A,USD
5307,9.9,A,USD
5308,10.4,A,USD
5309,54,A,CNY
5310,74.5,A,CNY
5311,72.6,A,CNY
5312,10.1,A,USD
5313,9.4,A,USD
5314,9.5,A,USD
5315,9.6,A,USD
5316,60.7,A,CNY
5317,7.1,A,USD
5318,13.3,A,USD
5319,12.5,A,USD
5320,10.3,A,USD
5321,8.7,A,USD
5322,7.5,A,USD
5323,62.5,A,CNY
5324,9,A,EUR
5325,10.6,A,USD
5326,68.6,A,CNY
5327,9.3,A,USD
5328,9.3,A,USD
5329,10.5,A,USD
5330,62.8,A,CNY
5331,7.1,A,USD
5332,9.2,A,EUR
5333,12.4,A,USD
5334,10,A,USD
5335,10.4,A,USD
5336,11.3,A,EUR
5337,11.4,A,USD
5338,11.2,A,USD
5339,10.1,A,EUR
5340,8.6,A,USD
5341,8.3,A,EUR
5342,76.8,A,CNY
5343,60.8,A,CNY
5344,62.7,A,CNY
5345,8.2,A,USD
5346,7.8,A,EUR
5347,11.6,A,USD
5348,8.9,A,USD
5349,7.1,A,USD
5350,9.1,A,USD
5351,8.8,A,EUR
5352,50.1,A,CNY
5353,81.5,A,CNY
5354,9.1,A,USD
5355,9.1,A,EUR
5356,9.2,A,EUR
5357,7.2,A,USD
5358,7.8,A,USD
5359,8.9,A,USD
5360,11.8,A,USD
5361,87.9,A,CNY
5362,8.4,A,EUR
5363,78.3,A,CNY
5364,9.5,A,USD
5365,72.4,A,CNY
5366,73,A,CNY
5367,7,A,EUR
5368,8.3,A,EUR
5369,10.3,A,USD
5370,11.7,A,EUR
5371,9.3,A,USD
5372,77.3,A,CNY
5373,7.6,A,EUR
5374,58.1,A,CNY
5375,10.4,A,EUR
5376,12.4,A,USD
5377,55.8,A,CNY
5378,9.9,A,EUR
5379,9.9,A,USD
5380,55.2,A,CNY
5381,9.6,A,USD
5382,85,A,CNY
5383,11.3,A,EUR
5384,60.4,A,CNY
5385,10.1,A,EUR
5386,70.8,A,CNY
5387,58,A,CNY
5388,8.2,A,EUR
5389,73.6,A,CNY
5390,9,A,USD
5391,10.2,A,USD
5392,9.1,A,EUR
5393,11.4,A,USD
5394,10.9,A,USD
5395,55.2,A,CNY
5396,10.6,A,USD
5397,65.7,A,CNY
5398,10.1,A,USD
5399,8.4,A,USD
5400,9.9,A,USD
5401,12.8,A,EUR
5402,12.1,A,EUR
5403,70.1,A,CNY
5404,9.9,A,USD
5405,10.5,A,USD
5406,59.6,A,CNY
5407,78,A,CNY
5408,10.1,A,USD
5409,10.4,A,USD
5410,9.3,A,USD
5411,12.2,A,USD
5412,9.5,A,USD
5413,59.1,A,CNY
5414,10.7,A,USD
5415,9.4,A,USD
5416,9.6,A,EUR
5417,9.7,A,USD
5418,78.6,A,CNY
5419,50.1,A,CNY
5420,9.2,A,USD
5421,74.8,A,CNY
5422,10.7,A,USD
5423,73.9,A,CNY
5424,11.4,A,EUR
5425,10.9,A,USD
5426,6.7,A,EUR
5427,80.4,A,CNY
5428,61.6,A,CNY
5429,7.4,A,EUR
5430,10.2,A,USD
5431,10.4,A,EUR
5432,59.2,A,CNY
5433,7.9,A,EUR
5434,7.1,A,EUR
5435,9.5,A,USD
5436,12.4,A,EUR
5437,82.7,A,CNY
5438,53.6,A,CNY
5439,57.3,A,CNY
5440,54.7,A,CNY
5441,11.3,A,USD
5442,48.8,A,CNY
5443,9.5,A,USD
5444,11.3,A,USD
5445,12.7,A,USD
5446,7.9,A,EUR
5447,9,A,EUR
5448,59.3,A,CNY
5449,10.2,A,EUR
5450,9,A,USD
5451,9.1,A,USD
5452,7,A,EUR
5453,9.7,A,USD
5454,71.1,A,CNY
5455,59.9,A,CNY
5456,7.7,A,USD
5457,8.7,A,USD
5458,8.6,A,EUR
5459,73.3,A,CNY
5460,11.3,A,USD
5461,10.8,A,USD
5462,7.9,A,USD
5463,63.8,A,CNY
5464,10.9,A,USD
5465,72.2,A,CNY
5466,10.7,A,USD
5467,8.3,A,USD
5468,66.2,A,CNY
5469,10.4,A,USD
5470,54.9,A,CNY
5471,9.2,A,USD
5472,10.5,A,USD
5473,73.9,A,CNY
5474,9,A,EUR
5475,54.5,A,CNY
5476,10.9,A,USD
5477,50.1,A,CNY
5478,11.8,A,USD
5479,10.2,A,USD
5480,9.9,A,EUR
5481,63.8,A,CNY
5482,7.9,A,EUR
5483,10.9,A,USD
5484,6.3,A,USD
5485,66.4,A,CNY
5486,74.9,A,CNY
5487,65.2,A,CNY
5488,52.2,A,CNY
5489,12.6,A,USD
5490,60.7,A,CNY
5491,9.3,A,EUR
5492,9.3,A,EUR
5493,8.9,A,USD
5494,73.4,A,CNY
5495,9.6,A,USD
5496,10.2,A,USD
5497,11.3,A,USD
5498,11.5,A,USD
5499,9,A,USD
5500,8.6,A,EUR
5501,11.4,A,USD
5502,10.4,A,EUR
5503,10.6,A,USD
5504,11.2,A,USD
5505,9.2,A,EUR
5506,10.2,A,USD
5507,12.2,A,USD
5508,9.3,A,USD
5509,10.5,A,USD
5510,11.1,A,USD
5511,8.5,A,USD
5512,9.2,A,EUR
5513,9.3,A,USD
5514,9.9,A,USD
5515,6.7,A,EUR
5516,11.1,A,USD
5517,7.8,A,USD
5518,8.8,A,USD
5519,11.1,A,USD
5520,11.7,A,USD
5521,12,A,USD
5522,11.7,A,USD
5523,10.6,A,USD
5524,9.9,A,USD
5525,9.1,A,USD
5526,10.6,A,USD
5527,11,A,EUR
5528,10,A,USD
5529,11.5,A,EUR
5530,10.4,A,USD
5531,8.1,A,EUR
5532,10,A,USD
5533,12.3,A,USD
5534,10.2,A,EUR
5535,52.3,A,CNY
5536,9.2,A,USD
5537,41.1,A,CNY
5538,10.7,A,USD
5539,9.1,A,EUR
5540,9.8,A,EUR
5541,13,A,USD
5542,11.7,A,USD
5543,12.5,A,USD
5544,8.1,A,USD
5545,10.7,A,USD
5546,10.6,A,USD
5547,9,A,USD
5548,11.6,A,USD
5549,11.5,A,USD
5550,11.2,A,USD
5551,61.5,A,CNY
5552,11.3,A,EUR
5553,8.6,A,EUR
5554,8.3,A,EUR
5555,53.7,A,CNY
5556,12.7,A,USD
5557,9.2,A,USD
5558,8.7,A,EUR
5559,76,A,CNY
5560,7.4,A,EUR
5561,8.8,A,EUR
5562,10.6,A,USD
5563,8.9,A,USD
5564,10.6,A,USD
5565,79.1,A,CNY
5566,11.6,A,USD
5567,10,A,USD
5568,11.5,A,EUR
5569,9,A,EUR
5570,61.3,A,CNY
5571,10.9,A,EUR
5572,9,A,USD
5573,10.6,A,USD
5574,13.6,A,EUR
5575,7.9,A,USD
5576,66.8,A,CNY
5577,11,A,USD
5578,9.3,A,EUR
5579,10.7,A,USD
5580,8.6,A,USD
5581,7.5,A,USD
5582,68.6,A,CNY
5583,56.6,A,CNY
5584,11,A,USD
5585,56.2,A,CNY
5586,8.3,A,USD
5587,8.9,A,USD
5588,8.4,A,EUR
5589,7.9,A,USD
5590,10.4,A,USD
5591,9.6,A,USD
5592,12.3,A,USD
5593,10.1,A,USD
5594,47.3,A,CNY
5595,11.3,A,EUR
5596,11.7,A,USD
5597,60.4,A,CNY
5598,9,A,EUR
5599,8.7,A,EUR
5600,10.5,A,USD
5601,9.3,A,EUR
5602,8.5,A,USD
5603,9.1,A,USD
5604,9.3,A,EUR
5605,6.5,A,EUR
5606,7.8,A,EUR
5607,9.6,A,EUR
5608,8.5,A,USD
5609,11.4,A,USD
5610,69.4,A,CNY
5611,75.9,A,CNY
5612,57.4,A,CNY
5613,8,A,USD
5614,9.1,A,EUR
5615,82.7,A,CNY
5616,10.1,A,USD
5617,7.7,A,EUR
5618,12.6,A,USD
5619,8.8,A,EUR
5620,65.6,A,CNY
5621,7.8,A,USD
5622,9.5,A,EUR
5623,9.6,A,USD
5624,9.5,A,USD
5625,8.8,A,EUR
5626,80.2,A,CNY
5627,9.5,A,USD
5628,74.7,A,CNY
5629,55.6,A,CNY
5630,11.1,A,USD
5631,8.8,A,USD
5632,90.1,A,CNY
5633,9.4,A,EUR
5634,10,A,USD
5635,57.5,A,CNY
5636,11.1,A,USD
5637,14.1,A,USD
5638,10.4,A,USD
5639,11.8,A,USD
5640,75.1,A,CNY
5641,13.2,A,USD
5642,9.7,A,USD
5643,68.6,A,CNY
5644,10.7,A,USD
5645,59.2,A,CNY
5646,12.8,A,USD
5647,78.8,A,CNY
5648,9.6,A,USD
5649,7.4,A,USD
5650,84.3,A,CNY
5651,10,A,USD
5652,58.6,A,CNY
5653,9.8,A,USD
5654,9.7,A,USD
5655,9.3,A,EUR
5656,12.1,A,USD
5657,9.8,A,USD
5658,94.9,A,CNY
5659,8.3,A,EUR
5660,65,A,CNY
5661,10.6,A,USD
5662,8.8,A,EUR
5663,49.7,A,CNY
5664,8.1,A,USD
5665,64.9,A,CNY
5666,11.8,A,USD
5667,11.2,A,USD
5668,9.4,A,USD
5669,10.3,A,USD
5670,8.1,A,USD
5671,60.5,A,CNY
5672,63,A,CNY
5673,10.5,A,EUR
5674,13.1,A,USD
5675,63.8,A,CNY
5676,8.7,A,EUR
5677,11.3,A,EUR
5678,10.6,A,USD
5679,9.3,A,USD
5680,8.7,A,EUR
5681,10.5,A,USD
5682,8.6,A,EUR
5683,7.7,A,EUR
5684,76.1,A,CNY
5685,8.3,A,USD
5686,7,A,EUR
5687,6.7,A,USD
5688,10.8,A,USD
5689,65.8,A,CNY
5690,60.7,A,CNY
5691,9.8,A,USD
5692,10.8,A,USD
5693,7.8,A,EUR
5694,62.5,A,CNY
5695,8.3,A,EUR
5696,12.1,A,USD
5697,9.1,A,EUR
5698,9.2,A,USD
5699,11.1,A,USD
5700,66.6,A,CNY
5701,10.5,A,USD
5702,9.6,A,USD
5703,9,A,USD
5704,8.5,A,EUR
5705,9.3,A,USD
5706,10.5,A,USD
5707,11.9,A,USD
5708,70.5,A,CNY
5709,9.5,A,EUR
5710,10.1,A,USD
5711,10.4,A,USD
5712,9.3,A,EUR
5713,63.1,A,CNY
5714,9.7,A,USD
5715,8,A,EUR
5716,90,A,CNY
5717,8.2,A,EUR
5718,8.2,A,USD
5719,9.9,A,EUR
5720,62.8,A,CNY
5721,7.7,A,EUR
5722,71.5,A,CNY
5723,9.4,A,USD
5724,9.8,A,EUR
5725,54,A,CNY
5726,66,A,CNY
5727,10.8,A,USD
5728,71.4,A,CNY
5729,10.2,A,USD
5730,60.8,A,CNY
5731,78.5,A,CNY
5732,65,A,CNY
5733,9.7,A,EUR
5734,13.3,A,USD
5735,62.5,A,CNY
5736,82.1,A,CNY
5737,9.8,A,EUR
5738,68.2,A,CNY
5739,11.6,A,USD
5740,8.9,A,EUR
5741,9.6,A,EUR
5742,10.4,A,USD
5743,9.5,A,EUR
5744,11.1,A,USD
5745,6.9,A,EUR
5746,11.6,A,USD
5747,9.7,A,EUR
5748,67.8,A,CNY
5749,73.4,A,CNY
5750,9.1,A,EUR
5751,74,A,CNY
5752,7.9,A,USD
5753,7.1,A,EUR
5754,10,A,EUR
5755,10.6,A,EUR
5756,53.4,A,CNY
5757,62.7,A,CNY
